x,direcao_descida,erro,f(min),x_anterior
[-0.76301356  1.11655656],[-0.1811974   0.29313788],0.0003446190872747923,-1.1723877727558134,[-0.76301356  1.11655656]
[-0.76319461  1.11684947],[-0.18105889  0.292914  ],0.00034435582171089097,-1.1725063083938725,[-0.76319461  1.11684947]
[-0.76337554  1.11714216],[-0.18092048  0.29269029],0.0003440927572642255,-1.1726246629947636,[-0.76337554  1.11714216]
[-0.76355632  1.11743463],[-0.18078218  0.29246675],0.0003438298937809285,-1.172742836834982,[-0.76355632  1.11743463]
[-0.76373696  1.11772687],[-0.18064399  0.29224338],0.0003435672311075546,-1.1728608301905987,[-0.76373696  1.11772687]
[-0.76391747  1.11801889],[-0.1805059   0.29202018],0.0003433047690906004,-1.1729786433372644,[-0.76391747  1.11801889]
[-0.76409784  1.11831069],[-0.18036791  0.29179715],0.00034304250757680947,-1.17309627655021,[-0.76409784  1.11831069]
[-0.76427807  1.11860226],[-0.18023004  0.29157429],0.0003427804464131728,-1.1732137301042433,[-0.76427807  1.11860226]
[-0.76445816  1.11889361],[-0.18009226  0.29135161],0.0003425185854465508,-1.1733310042737553,[-0.76445816  1.11889361]
[-0.76463811  1.11918474],[-0.1799546   0.29112909],0.00034225692452393455,-1.1734480993327154,[-0.76463811  1.11918474]
[-0.76481793  1.11947565],[-0.17981704  0.29090674],0.00034199546349249,-1.1735650155546764,[-0.76481793  1.11947565]
[-0.76499761  1.11976633],[-0.17967958  0.29068456],0.0003417342021995722,-1.1736817532127726,[-0.76499761  1.11976633]
[-0.76517715  1.1200568 ],[-0.17954223  0.29046255],0.00034147314049260823,-1.1737983125797202,[-0.76517715  1.1200568 ]
[-0.76535656  1.12034704],[-0.17940499  0.29024071],0.00034121227821918654,-1.1739146939278216,[-0.76535656  1.12034704]
[-0.76553582  1.12063706],[-0.17926785  0.29001904],0.00034095161522679256,-1.1740308975289597,[-0.76553582  1.12063706]
[-0.76571495  1.12092685],[-0.17913082  0.28979753],0.0003406911513633343,-1.1741469236546047,[-0.76571495  1.12092685]
[-0.76589395  1.12121643],[-0.17899389  0.2895762 ],0.00034043088647658904,-1.174262772575812,[-0.76589395  1.12121643]
[-0.76607281  1.12150579],[-0.17885707  0.28935504],0.00034017082041440627,-1.174378444563222,[-0.76607281  1.12150579]
[-0.76625153  1.12179492],[-0.17872035  0.28913404],0.00033991095302524674,-1.1744939398870624,[-0.76625153  1.12179492]
[-0.76643011  1.12208383],[-0.17858374  0.28891321],0.0003396512841572656,-1.1746092588171482,[-0.76643011  1.12208383]
[-0.76660856  1.12237253],[-0.17844723  0.28869255],0.0003393918136586042,-1.1747244016228815,[-0.76660856  1.12237253]
[-0.76678687  1.122661  ],[-0.17831082  0.28847206],0.0003391325413777955,-1.1748393685732548,[-0.76678687  1.122661  ]
[-0.76696504  1.12294925],[-0.17817452  0.28825174],0.0003388734671634753,-1.1749541599368476,[-0.76696504  1.12294925]
[-0.76714308  1.12323728],[-0.17803833  0.28803159],0.0003386145908643517,-1.1750687759818303,[-0.76714308  1.12323728]
[-0.76732098  1.12352509],[-0.17790224  0.2878116 ],0.00033835591232900215,-1.1751832169759646,[-0.76732098  1.12352509]
[-0.76749875  1.12381268],[-0.17776625  0.28759178],0.00033809743140668765,-1.1752974831866005,[-0.76749875  1.12381268]
[-0.76767638  1.12410006],[-0.17763037  0.28737213],0.00033783914794629133,-1.1754115748806842,[-0.76767638  1.12410006]
[-0.76785387  1.12438721],[-0.17749459  0.28715265],0.00033758106179701563,-1.1755254923247482,[-0.76785387  1.12438721]
[-0.76803123  1.12467414],[-0.17735892  0.28693333],0.0003373231728079911,-1.1756392357849235,[-0.76803123  1.12467414]
[-0.76820846  1.12496086],[-0.17722335  0.28671418],0.00033706548082871213,-1.175752805526931,[-0.76820846  1.12496086]
[-0.76838554  1.12524735],[-0.17708789  0.2864952 ],0.0003368079857084396,-1.175866201816089,[-0.76838554  1.12524735]
[-0.7685625   1.12553363],[-0.17695253  0.28627638],0.0003365506872972346,-1.1759794249173063,[-0.7685625   1.12553363]
[-0.76873931  1.12581969],[-0.17681727  0.28605774],0.0003362935854445332,-1.1760924750950912,[-0.76873931  1.12581969]
[-0.768916    1.12610553],[-0.17668212  0.28583926],0.0003360366800001354,-1.1762053526135452,[-0.768916    1.12610553]
[-0.76909254  1.12639115],[-0.17654707  0.28562094],0.0003357799708141024,-1.1763180577363683,[-0.76909254  1.12639115]
[-0.76926896  1.12667655],[-0.17641212  0.28540279],0.00033552345773655353,-1.1764305907268569,[-0.76926896  1.12667655]
[-0.76944523  1.12696173],[-0.17627728  0.28518481],0.0003352671406175945,-1.1765429518479051,[-0.76944523  1.12696173]
[-0.76962138  1.1272467 ],[-0.17614254  0.284967  ],0.0003350110193075336,-1.1766551413620057,[-0.76962138  1.1272467 ]
[-0.76979738  1.12753145],[-0.1760079   0.28474935],0.0003347550936567823,-1.1767671595312512,[-0.76979738  1.12753145]
[-0.76997326  1.12781598],[-0.17587337  0.28453187],0.0003344993635157656,-1.1768790066173331,[-0.76997326  1.12781598]
[-0.770149   1.1281003],[-0.17573894  0.28431455],0.0003342438287354031,-1.1769906828815433,[-0.770149   1.1281003]
[-0.7703246   1.12838439],[-0.17560461  0.2840974 ],0.00033398848916629494,-1.1771021885847743,[-0.7703246   1.12838439]
[-0.77050007  1.12866827],[-0.17547039  0.28388041],0.00033373334465923037,-1.1772135239875214,[-0.77050007  1.12866827]
[-0.77067541  1.12895194],[-0.17533627  0.28366359],0.00033347839506524555,-1.1773246893498812,[-0.77067541  1.12895194]
[-0.77085061  1.12923538],[-0.17520225  0.28344694],0.0003332236402356243,-1.1774356849315522,[-0.77085061  1.12923538]
[-0.77102568  1.12951862],[-0.17506833  0.28323045],0.0003329690800212723,-1.1775465109918382,[-0.77102568  1.12951862]
[-0.77120061  1.12980163],[-0.17493452  0.28301412],0.00033271471427385096,-1.1776571677896452,[-0.77120061  1.12980163]
[-0.77137541  1.13008443],[-0.17480081  0.28279796],0.0003324605428444413,-1.1777676555834848,[-0.77137541  1.13008443]
[-0.77155008  1.13036701],[-0.1746672   0.28258197],0.0003322065655848214,-1.1778779746314734,[-0.77155008  1.13036701]
[-0.77172461  1.13064938],[-0.1745337   0.28236614],0.0003319527823465805,-1.1779881251913331,[-0.77172461  1.13064938]
[-0.77189901  1.13093153],[-0.1744003   0.28215048],0.0003316991929816135,-1.1780981075203936,[-0.77189901  1.13093153]
[-0.77207328  1.13121346],[-0.174267    0.28193498],0.00033144579734162646,-1.1782079218755894,[-0.77207328  1.13121346]
[-0.77224741  1.13149518],[-0.1741338   0.28171964],0.00033119259527876135,-1.1783175685134635,[-0.77224741  1.13149518]
[-0.77242142  1.13177669],[-0.1740007   0.28150447],0.0003309395866451604,-1.1784270476901682,[-0.77242142  1.13177669]
[-0.77259528  1.13205797],[-0.17386771  0.28128946],0.0003306867712928353,-1.1785363596614635,[-0.77259528  1.13205797]
[-0.77276902  1.13233905],[-0.17373482  0.28107462],0.0003304341490744809,-1.1786455046827187,[-0.77276902  1.13233905]
[-0.77294262  1.13261991],[-0.17360203  0.28085994],0.0003301817198422978,-1.1787544830089138,[-0.77294262  1.13261991]
[-0.77311609  1.13290055],[-0.17346934  0.28064542],0.00032992948344898106,-1.1788632948946383,[-0.77311609  1.13290055]
[-0.77328943  1.13318099],[-0.17333675  0.28043107],0.00032967743974709514,-1.1789719405940944,[-0.77328943  1.13318099]
[-0.77346263  1.1334612 ],[-0.17320427  0.28021688],0.00032942558858945186,-1.1790804203610945,[-0.77346263  1.1334612 ]
[-0.7736357   1.13374121],[-0.17307188  0.28000286],0.00032917392982912395,-1.1791887344490637,[-0.7736357   1.13374121]
[-0.77380864  1.13402099],[-0.1729396   0.27978899],0.0003289224633190399,-1.1792968831110409,[-0.77380864  1.13402099]
[-0.77398145  1.13430057],[-0.17280742  0.27957529],0.0003286711889122589,-1.1794048665996784,[-0.77398145  1.13430057]
[-0.77415412  1.13457993],[-0.17267534  0.27936176],0.00032842010646208703,-1.1795126851672415,[-0.77415412  1.13457993]
[-0.77432667  1.13485908],[-0.17254336  0.27914839],0.00032816921582183074,-1.1796203390656115,[-0.77432667  1.13485908]
[-0.77449908  1.13513802],[-0.17241149  0.27893518],0.000327918516845174,-1.1797278285462836,[-0.77449908  1.13513802]
[-0.77467136  1.13541674],[-0.17227971  0.27872213],0.00032766800938527883,-1.1798351538603709,[-0.77467136  1.13541674]
[-0.77484351  1.13569525],[-0.17214804  0.27850924],0.00032741769329620705,-1.1799423152586013,[-0.77484351  1.13569525]
[-0.77501552  1.13597354],[-0.17201646  0.27829652],0.00032716756843168736,-1.1800493129913208,[-0.77501552  1.13597354]
[-0.77518741  1.13625163],[-0.17188499  0.27808396],0.00032691763464563723,-1.1801561473084912,[-0.77518741  1.13625163]
[-0.77535916  1.1365295 ],[-0.17175362  0.27787156],0.00032666789179197425,-1.180262818459695,[-0.77535916  1.1365295 ]
[-0.77553078  1.13680716],[-0.17162235  0.27765933],0.0003264183397250521,-1.1803693266941329,[-0.77553078  1.13680716]
[-0.77570228  1.13708461],[-0.17149118  0.27744725],0.0003261689782987884,-1.1804756722606229,[-0.77570228  1.13708461]
[-0.77587364  1.13736184],[-0.17136011  0.27723534],0.0003259198073678424,-1.1805818554076066,[-0.77587364  1.13736184]
[-0.77604486  1.13763886],[-0.17122914  0.27702359],0.00032567082678649557,-1.1806878763831425,[-0.77604486  1.13763886]
[-0.77621596  1.13791568],[-0.17109827  0.276812  ],0.00032542203640946574,-1.1807937354349123,[-0.77621596  1.13791568]
[-0.77638693  1.13819228],[-0.1709675   0.27660057],0.00032517343609154265,-1.1808994328102194,[-0.77638693  1.13819228]
[-0.77655777  1.13846867],[-0.17083683  0.27638931],0.000324925025687183,-1.181004968755989,[-0.77655777  1.13846867]
[-0.77672847  1.13874484],[-0.17070626  0.2761782 ],0.00032467680505172947,-1.1811103435187693,[-0.77672847  1.13874484]
[-0.77689905  1.13902081],[-0.17057579  0.27596726],0.0003244287740397693,-1.1812155573447318,[-0.77689905  1.13902081]
[-0.7770695   1.13929657],[-0.17044542  0.27575648],0.0003241809325069508,-1.1813206104796725,[-0.7770695   1.13929657]
[-0.77723981  1.13957211],[-0.17031516  0.27554585],0.0003239332803079779,-1.181425503169012,[-0.77723981  1.13957211]
[-0.77741     1.13984745],[-0.17018499  0.27533539],0.0003236858172986878,-1.1815302356577944,[-0.77741     1.13984745]
[-0.77758005  1.14012257],[-0.17005492  0.27512509],0.00032343854333414845,-1.1816348081906918,[-0.77758005  1.14012257]
[-0.77774998  1.14039749],[-0.16992495  0.27491495],0.00032319145827038596,-1.181739221012002,[-0.77774998  1.14039749]
[-0.77791977  1.14067219],[-0.16979508  0.27470497],0.0003229445619626571,-1.1818434743656487,[-0.77791977  1.14067219]
[-0.77808944  1.14094669],[-0.16966531  0.27449515],0.0003226978542670327,-1.1819475684951846,[-0.77808944  1.14094669]
[-0.77825897  1.14122097],[-0.16953564  0.27428549],0.0003224513350393361,-1.1820515036437886,[-0.77825897  1.14122097]
[-0.77842838  1.14149505],[-0.16940607  0.27407599],0.000322205004135638,-1.18215528005427,[-0.77842838  1.14149505]
[-0.77859765  1.14176892],[-0.16927659  0.27386665],0.00032195886141187874,-1.1822588979690662,[-0.77859765  1.14176892]
[-0.7787668   1.14204257],[-0.16914722  0.27365747],0.0003217129067246235,-1.1823623576302447,[-0.7787668   1.14204257]
[-0.77893582  1.14231602],[-0.16901795  0.27344845],0.00032146713993000127,-1.1824656592795026,[-0.77893582  1.14231602]
[-0.77910471  1.14258926],[-0.16888877  0.27323959],0.00032122156088456357,-1.1825688031581691,[-0.77910471  1.14258926]
[-0.77927347  1.14286229],[-0.1687597   0.27303089],0.00032097616944481733,-1.1826717895072039,[-0.77927347  1.14286229]
[-0.7794421   1.14313512],[-0.16863072  0.27282235],0.0003207309654675612,-1.182774618567199,[-0.7794421   1.14313512]
[-0.7796106   1.14340773],[-0.16850184  0.27261396],0.00032048594880936036,-1.1828772905783786,[-0.7796106   1.14340773]
[-0.77977897  1.14368014],[-0.16837306  0.27240574],0.00032024111932731926,-1.1829798057806011,[-0.77977897  1.14368014]
[-0.77994722  1.14395233],[-0.16824438  0.27219767],0.0003199964768784976,-1.183082164413357,[-0.77994722  1.14395233]
[-0.78011533  1.14422432],[-0.1681158   0.27198977],0.0003197520213197524,-1.1831843667157718,[-0.78011533  1.14422432]
[-0.78028332  1.14449611],[-0.16798731  0.27178202],0.00031950775250863805,-1.183286412926606,[-0.78028332  1.14449611]
[-0.78045118  1.14476768],[-0.16785893  0.27157443],0.0003192636703021282,-1.183388303284256,[-0.78045118  1.14476768]
[-0.78061891  1.14503905],[-0.16773064  0.271367  ],0.0003190197745580246,-1.1834900380267523,[-0.78061891  1.14503905]
[-0.78078651  1.14531021],[-0.16760245  0.27115973],0.0003187760651335481,-1.183591617391763,[-0.78078651  1.14531021]
[-0.78095399  1.14558116],[-0.16747436  0.27095261],0.00031853254188674756,-1.1836930416165936,[-0.78095399  1.14558116]
[-0.78112133  1.1458519 ],[-0.16734637  0.27074566],0.0003182892046749025,-1.1837943109381865,[-0.78112133  1.1458519 ]
[-0.78128855  1.14612244],[-0.16721848  0.27053886],0.00031804605335636723,-1.183895425593122,[-0.78128855  1.14612244]
[-0.78145564  1.14639278],[-0.16709068  0.27033222],0.00031780308778898785,-1.1839963858176195,[-0.78145564  1.14639278]
[-0.78162261  1.1466629 ],[-0.16696298  0.27012573],0.0003175603078306689,-1.184097191847539,[-0.78162261  1.1466629 ]
[-0.78178944  1.14693282],[-0.16683538  0.26991941],0.00031731771333975094,-1.1841978439183773,[-0.78178944  1.14693282]
[-0.78195615  1.14720253],[-0.16670788  0.26971324],0.0003170753041747052,-1.1842983422652729,[-0.78195615  1.14720253]
[-0.78212273  1.14747204],[-0.16658047  0.26950723],0.0003168330801937417,-1.1843986871230072,[-0.78212273  1.14747204]
[-0.78228918  1.14774134],[-0.16645317  0.26930138],0.00031659104125538996,-1.1844988787259998,[-0.78228918  1.14774134]
[-0.78245551  1.14801044],[-0.16632596  0.26909568],0.00031634918721841303,-1.1845989173083138,[-0.78245551  1.14801044]
[-0.78262171  1.14827933],[-0.16619884  0.26889014],0.0003161075179415292,-1.1846988031036547,[-0.78262171  1.14827933]
[-0.78278778  1.14854801],[-0.16607183  0.26868476],0.00031586603328350154,-1.1847985363453715,[-0.78278778  1.14854801]
[-0.78295372  1.14881649],[-0.16594491  0.26847953],0.00031562473310328194,-1.1848981172664563,[-0.78295372  1.14881649]
[-0.78311954  1.14908477],[-0.16581809  0.26827446],0.00031538361726014157,-1.1849975460995457,[-0.78311954  1.14908477]
[-0.78328523  1.14935284],[-0.16569137  0.26806955],0.0003151426856132796,-1.1850968230769197,[-0.78328523  1.14935284]
[-0.7834508  1.1496207],[-0.16556474  0.26786479],0.00031490193802170634,-1.1851959484305052,[-0.7834508  1.1496207]
[-0.78361624  1.14988836],[-0.16543821  0.26766019],0.00031466137434486813,-1.1852949223918745,[-0.78361624  1.14988836]
[-0.78378155  1.15015582],[-0.16531178  0.26745575],0.0003144209944424002,-1.185393745192246,[-0.78378155  1.15015582]
[-0.78394673  1.15042307],[-0.16518544  0.26725146],0.0003141807981738657,-1.1854924170624848,[-0.78394673  1.15042307]
[-0.78411179  1.15069012],[-0.1650592   0.26704733],0.0003139407853989583,-1.185590938233103,[-0.78411179  1.15069012]
[-0.78427673  1.15095696],[-0.16493306  0.26684335],0.0003137009559776189,-1.185689308934262,[-0.78427673  1.15095696]
[-0.78444153  1.1512236 ],[-0.16480702  0.26663953],0.00031346130976946893,-1.1857875293957703,[-0.78444153  1.1512236 ]
[-0.78460621  1.15149004],[-0.16468107  0.26643587],0.0003132218466348855,-1.185885599847087,[-0.78460621  1.15149004]
[-0.78477077  1.15175627],[-0.16455522  0.26623236],0.00031298256643392614,-1.1859835205173184,[-0.78477077  1.15175627]
[-0.7849352  1.1520223],[-0.16442946  0.266029  ],0.00031274346902670694,-1.1860812916352228,[-0.7849352  1.1520223]
[-0.7850995   1.15228812],[-0.1643038  0.2658258],0.0003125045542738522,-1.186178913429209,[-0.7850995   1.15228812]
[-0.78526368  1.15255375],[-0.16417824  0.26562276],0.0003122658220354057,-1.186276386127336,[-0.78526368  1.15255375]
[-0.78542773  1.15281916],[-0.16405277  0.26541987],0.0003120272721723696,-1.186373709957315,[-0.78542773  1.15281916]
[-0.78559166  1.15308438],[-0.1639274   0.26521714],0.0003117889045450933,-1.1864708851465096,[-0.78559166  1.15308438]
[-0.78575546  1.1533494 ],[-0.16380212  0.26501456],0.00031155071901456513,-1.1865679119219357,[-0.78575546  1.1533494 ]
[-0.78591914  1.15361421],[-0.16367694  0.26481213],0.000311312715441715,-1.1866647905102636,[-0.78591914  1.15361421]
[-0.78608269  1.15387882],[-0.16355186  0.26460986],0.0003110748936873869,-1.1867615211378157,[-0.78608269  1.15387882]
[-0.78624612  1.15414323],[-0.16342687  0.26440775],0.0003108372536125691,-1.1868581040305697,[-0.78624612  1.15414323]
[-0.78640942  1.15440743],[-0.16330198  0.26420578],0.0003105997950786722,-1.1869545394141587,[-0.78640942  1.15440743]
[-0.7865726   1.15467144],[-0.16317718  0.26400398],0.00031036251794704865,-1.1870508275138696,[-0.7865726   1.15467144]
[-0.78673565  1.15493524],[-0.16305248  0.26380232],0.0003101254220791089,-1.1871469685546472,[-0.78673565  1.15493524]
[-0.78689858  1.15519884],[-0.16292788  0.26360082],0.0003098885073362053,-1.1872429627610912,[-0.78689858  1.15519884]
[-0.78706138  1.15546224],[-0.16280337  0.26339948],0.0003096517735800542,-1.187338810357459,[-0.78706138  1.15546224]
[-0.78722406  1.15572544],[-0.16267895  0.26319829],0.00030941522067256063,-1.1874345115676648,[-0.78722406  1.15572544]
[-0.78738661  1.15598843],[-0.16255463  0.26299725],0.00030917884847538263,-1.1875300666152817,[-0.78738661  1.15598843]
[-0.78754905  1.15625123],[-0.16243041  0.26279636],0.0003089426568504252,-1.1876254757235416,[-0.78754905  1.15625123]
[-0.78771135  1.15651383],[-0.16230628  0.26259563],0.00030870664565995764,-1.187720739115334,[-0.78771135  1.15651383]
[-0.78787353  1.15677622],[-0.16218225  0.26239505],0.00030847081476594333,-1.1878158570132091,[-0.78787353  1.15677622]
[-0.78803559  1.15703842],[-0.16205831  0.26219463],0.0003082351640307821,-1.1879108296393774,[-0.78803559  1.15703842]
[-0.78819753  1.15730041],[-0.16193446  0.26199435],0.0003079996933165541,-1.1880056572157083,[-0.78819753  1.15730041]
[-0.78835934  1.1575622 ],[-0.16181071  0.26179423],0.00030776440248615354,-1.188100339963735,[-0.78835934  1.1575622 ]
[-0.78852102  1.1578238 ],[-0.16168706  0.26159427],0.0003075292914020384,-1.18819487810465,[-0.78852102  1.1578238 ]
[-0.78868259  1.15808519],[-0.1615635   0.26139445],0.0003072943599265947,-1.1882892718593097,[-0.78868259  1.15808519]
[-0.78884403  1.15834639],[-0.16144003  0.26119479],0.00030705960792296375,-1.1883835214482315,[-0.78884403  1.15834639]
[-0.78900534  1.15860738],[-0.16131666  0.26099528],0.0003068250352539676,-1.1884776270915975,[-0.78900534  1.15860738]
[-0.78916654  1.15886818],[-0.16119339  0.26079592],0.00030659064178261726,-1.1885715890092525,[-0.78916654  1.15886818]
[-0.78932761  1.15912878],[-0.16107021  0.26059672],0.0003063564273718514,-1.188665407420707,[-0.78932761  1.15912878]
[-0.78948856  1.15938917],[-0.16094712  0.26039766],0.00030612239188500023,-1.1887590825451342,[-0.78948856  1.15938917]
[-0.78964938  1.15964937],[-0.16082413  0.26019876],0.00030588853518549725,-1.1888526146013743,[-0.78964938  1.15964937]
[-0.78981008  1.15990937],[-0.16070123  0.26000001],0.00030565485713641164,-1.188946003807932,[-0.78981008  1.15990937]
[-0.78997066  1.16016917],[-0.16057842  0.25980142],0.00030542135760155444,-1.189039250382979,[-0.78997066  1.16016917]
[-0.79013111  1.16042878],[-0.16045571  0.25960297],0.00030518803644448943,-1.1891323545443535,[-0.79013111  1.16042878]
[-0.79029145  1.16068818],[-0.16033309  0.25940468],0.00030495489352908603,-1.1892253165095614,[-0.79029145  1.16068818]
[-0.79045166  1.16094739],[-0.16021057  0.25920653],0.0003047219287189081,-1.1893181364957761,[-0.79045166  1.16094739]
[-0.79061175  1.1612064 ],[-0.16008814  0.25900854],0.0003044891418779417,-1.189410814719839,[-0.79061175  1.1612064 ]
[-0.79077171  1.16146521],[-0.15996581  0.2588107 ],0.000304256532870434,-1.1895033513982611,[-0.79077171  1.16146521]
[-0.79093156  1.16172382],[-0.15984356  0.25861301],0.00030402410156056016,-1.1895957467472218,[-0.79093156  1.16172382]
[-0.79109128  1.16198224],[-0.15972142  0.25841547],0.00030379184781224785,-1.189688000982572,[-0.79109128  1.16198224]
[-0.79125088  1.16224045],[-0.15959936  0.25821808],0.00030355977148986105,-1.1897801143198306,[-0.79125088  1.16224045]
[-0.79141035  1.16249847],[-0.1594774   0.25802085],0.00030332787245831647,-1.189872086974189,[-0.79141035  1.16249847]
[-0.79156971  1.1627563 ],[-0.15935553  0.25782376],0.0003030961505817893,-1.1899639191605087,[-0.79156971  1.1627563 ]
[-0.79172894  1.16301393],[-0.15923376  0.25762682],0.00030286460572494895,-1.190055611093325,[-0.79172894  1.16301393]
[-0.79188806  1.16327136],[-0.15911208  0.25743004],0.0003026332377527123,-1.1901471629868432,[-0.79188806  1.16327136]
[-0.79204705  1.16352859],[-0.15899049  0.2572334 ],0.0003024020465298656,-1.1902385750549433,[-0.79204705  1.16352859]
[-0.79220592  1.16378563],[-0.15886899  0.25703691],0.0003021710319214561,-1.1903298475111783,[-0.79220592  1.16378563]
[-0.79236466  1.16404247],[-0.15874759  0.25684058],0.0003019401937925758,-1.1904209805687738,[-0.79236466  1.16404247]
[-0.79252329  1.16429911],[-0.15862628  0.25664439],0.00030170953200819986,-1.1905119744406314,[-0.79252329  1.16429911]
[-0.79268179  1.16455556],[-0.15850507  0.25644836],0.0003014790464337395,-1.1906028293393256,[-0.79268179  1.16455556]
[-0.79284018  1.16481181],[-0.15838394  0.25625247],0.0003012487369347229,-1.1906935454771088,[-0.79284018  1.16481181]
[-0.79299844  1.16506787],[-0.15826291  0.25605673],0.00030101860337656124,-1.1907841230659064,[-0.79299844  1.16506787]
[-0.79315658  1.16532373],[-0.15814197  0.25586115],0.00030078864562465207,-1.190874562317323,[-0.79315658  1.16532373]
[-0.7933146   1.16557939],[-0.15802113  0.25566571],0.00030055886354495964,-1.1909648634426377,[-0.7933146   1.16557939]
[-0.7934725   1.16583487],[-0.15790037  0.25547042],0.00030032925700320084,-1.1910550266528084,[-0.7934725   1.16583487]
[-0.79363028  1.16609014],[-0.15777971  0.25527528],0.0003000998258652093,-1.1911450521584697,[-0.79363028  1.16609014]
[-0.79378794  1.16634522],[-0.15765915  0.25508029],0.0002998705699970076,-1.191234940169935,[-0.79378794  1.16634522]
[-0.79394548  1.16660011],[-0.15753867  0.25488544],0.000299641489264735,-1.1913246908971968,[-0.79394548  1.16660011]
[-0.7941029  1.1668548],[-0.15741829  0.25469075],0.00029941258353454467,-1.1914143045499264,[-0.7941029  1.1668548]
[-0.7942602   1.16710929],[-0.15729799  0.25449621],0.00029918385267282304,-1.1915037813374754,[-0.7942602   1.16710929]
[-0.79441738  1.1673636 ],[-0.15717779  0.25430181],0.0002989552965458983,-1.191593121468875,[-0.79441738  1.1673636 ]
[-0.79457443  1.1676177 ],[-0.15705769  0.25410756],0.0002987269150204042,-1.1916823251528375,[-0.79457443  1.1676177 ]
[-0.79473137  1.16787162],[-0.15693767  0.25391346],0.0002984987079626691,-1.191771392597756,[-0.79473137  1.16787162]
[-0.79488819  1.16812534],[-0.15681775  0.25371951],0.0002982706752398932,-1.1918603240117065,[-0.79488819  1.16812534]
[-0.79504489  1.16837886],[-0.15669792  0.25352571],0.00029804281671839104,-1.1919491196024463,[-0.79504489  1.16837886]
[-0.79520147  1.16863219],[-0.15657818  0.25333205],0.00029781513226561035,-1.1920377795774153,[-0.79520147  1.16863219]
[-0.79535792  1.16888533],[-0.15645853  0.25313854],0.0002975876217480543,-1.1921263041437369,[-0.79535792  1.16888533]
[-0.79551426  1.16913828],[-0.15633897  0.25294518],0.000297360285033229,-1.1922146935082178,[-0.79551426  1.16913828]
[-0.79567048  1.16939103],[-0.1562195   0.25275197],0.00029713312198794334,-1.1923029478773495,[-0.79567048  1.16939103]
[-0.79582658  1.16964359],[-0.15610013  0.25255891],0.000296906132480198,-1.192391067457308,[-0.79582658  1.16964359]
[-0.79598256  1.16989595],[-0.15598085  0.25236599],0.0002966793163767433,-1.1924790524539535,[-0.79598256  1.16989595]
[-0.79613842  1.17014813],[-0.15586166  0.25217322],0.0002964526735454495,-1.192566903072833,[-0.79613842  1.17014813]
[-0.79629417  1.17040011],[-0.15574256  0.25198059],0.0002962262038537504,-1.192654619519179,[-0.79629417  1.17040011]
[-0.79644979  1.1706519 ],[-0.15562355  0.25178812],0.00029599990716976343,-1.1927422019979101,[-0.79644979  1.1706519 ]
[-0.7966053   1.17090349],[-0.15550463  0.25159579],0.00029577378336085024,-1.1928296507136331,[-0.7966053   1.17090349]
[-0.79676068  1.1711549 ],[-0.1553858   0.25140361],0.0002955478322952587,-1.192916965870641,[-0.79676068  1.1711549 ]
[-0.79691595  1.17140611],[-0.15526707  0.25121157],0.000295322053841034,-1.1930041476729158,[-0.79691595  1.17140611]
[-0.7970711   1.17165713],[-0.15514842  0.25101968],0.000295096447865974,-1.1930911963241277,[-0.7970711   1.17165713]
[-0.79722613  1.17190795],[-0.15502987  0.25082794],0.0002948710142386906,-1.1931781120276355,[-0.79722613  1.17190795]
[-0.79738104  1.17215859],[-0.1549114   0.25063634],0.00029464575282741787,-1.1932648949864875,[-0.79738104  1.17215859]
[-0.79753583  1.17240904],[-0.15479303  0.25044489],0.00029442066350063696,-1.1933515454034225,[-0.79753583  1.17240904]
[-0.79769051  1.17265929],[-0.15467475  0.25025359],0.00029419574612664037,-1.193438063480869,[-0.79769051  1.17265929]
[-0.79784506  1.17290935],[-0.15455656  0.25006243],0.0002939710005742734,-1.193524449420946,[-0.79784506  1.17290935]
[-0.7979995   1.17315922],[-0.15443845  0.24987142],0.00029374642671233675,-1.193610703425465,[-0.7979995   1.17315922]
[-0.79815382  1.1734089 ],[-0.15432044  0.24968056],0.00029352202440948686,-1.1936968256959284,[-0.79815382  1.1734089 ]
[-0.79830802  1.17365839],[-0.15420252  0.24948983],0.0002932977935346994,-1.1937828164335307,[-0.79830802  1.17365839]
[-0.79846211  1.17390769],[-0.15408469  0.24929926],0.00029307373395706714,-1.1938686758391601,[-0.79846211  1.17390769]
[-0.79861608  1.1741568 ],[-0.15396695  0.24910883],0.0002928498455458713,-1.193954404113397,[-0.79861608  1.1741568 ]
[-0.79876992  1.17440572],[-0.1538493   0.24891855],0.0002926261281700878,-1.1940400014565153,[-0.79876992  1.17440572]
[-0.79892366  1.17465445],[-0.15373174  0.24872841],0.00029240258169930367,-1.1941254680684847,[-0.79892366  1.17465445]
[-0.79907727  1.17490299],[-0.15361427  0.24853842],0.00029217920600266983,-1.1942108041489679,[-0.79907727  1.17490299]
[-0.79923077  1.17515134],[-0.15349689  0.24834857],0.0002919560009499622,-1.194296009897322,[-0.79923077  1.17515134]
[-0.79938415  1.17539949],[-0.1533796   0.24815886],0.0002917329664108983,-1.1943810855126022,[-0.79938415  1.17539949]
[-0.79953741  1.17564746],[-0.1532624   0.24796931],0.0002915101022549931,-1.1944660311935578,[-0.79953741  1.17564746]
[-0.79969055  1.17589524],[-0.15314529  0.24777989],0.0002912874083520225,-1.194550847138635,[-0.79969055  1.17589524]
