x,direcao_descida,erro,f(min),x_anterior
[-0.23850653  0.05152243],[-0.36877436 -0.1276136 ],0.0003902303979123404,-0.18566004337963235,[-0.23850653  0.05152243]
[-0.23887495  0.05139473],[-0.36841966 -0.12769902],0.0003899231747909776,-0.18581202364115657,[-0.23887495  0.05139473]
[-0.23924301  0.05126695],[-0.36806591 -0.12778269],0.0003896163902011622,-0.18596376488384692,[-0.23924301  0.05126695]
[-0.23961073  0.05113908],[-0.36771313 -0.12786462],0.00038931004018790685,-0.1861152676333469,[-0.23961073  0.05113908]
[-0.23997809  0.05101114],[-0.3673613  -0.12794484],0.00038900412086275945,-0.1862665324114914,[-0.23997809  0.05101114]
[-0.2403451   0.05088311],[-0.36701041 -0.12802337],0.00038869862840270583,-0.18641755973636806,[-0.2403451   0.05088311]
[-0.24071176  0.05075501],[-0.36666046 -0.12810021],0.0003883935590489752,-0.18656835012237707,[-0.24071176  0.05075501]
[-0.24107807  0.05062684],[-0.36631144 -0.12817539],0.000388088909105919,-0.1867189040802904,[-0.24107807  0.05062684]
[-0.24144403  0.05049859],[-0.36596334 -0.12824892],0.0003877846749400168,-0.18686922211730958,[-0.24144403  0.05049859]
[-0.24180965  0.05037027],[-0.36561616 -0.12832082],0.0003874808529785782,-0.18701930473712264,[-0.24180965  0.05037027]
[-0.24217492  0.05024188],[-0.36526989 -0.1283911 ],0.00038717743970896005,-0.18716915243995996,[-0.24217492  0.05024188]
[-0.24253984  0.05011342],[-0.36492453 -0.12845979],0.00038687443167727427,-0.1873187657226491,[-0.24253984  0.05011342]
[-0.24290442  0.04998489],[-0.36458006 -0.12852688],0.00038657182548749937,-0.18746814507866844,[-0.24290442  0.04998489]
[-0.24326866  0.0498563 ],[-0.36423648 -0.12859241],0.00038626961780041354,-0.18761729099820038,[-0.24326866  0.0498563 ]
[-0.24363255  0.04972764],[-0.36389378 -0.12865638],0.0003859678053326617,-0.18776620396818294,[-0.24363255  0.04972764]
[-0.24399611  0.04959892],[-0.36355196 -0.12871881],0.00038566638485571425,-0.18791488447236082,[-0.24399611  0.04959892]
[-0.24435932  0.04947014],[-0.36321101 -0.12877971],0.00038536535319498203,-0.18806333299133543,[-0.24435932  0.04947014]
[-0.24472219  0.04934131],[-0.36287093 -0.12883911],0.00038506470722877355,-0.1882115500026139,[-0.24472219  0.04934131]
[-0.24508472  0.04921241],[-0.36253171 -0.12889701],0.00038476444388750824,-0.18835953598065752,[-0.24508472  0.04921241]
[-0.24544691  0.04908345],[-0.36219333 -0.12895343],0.00038446456015265527,-0.18850729139692896,[-0.24544691  0.04908345]
[-0.24580877  0.04895445],[-0.36185581 -0.12900838],0.000384165053055982,-0.18865481671993872,[-0.24580877  0.04895445]
[-0.24617029  0.04882538],[-0.36151912 -0.12906188],0.00038386591967857483,-0.1888021124152909,[-0.24617029  0.04882538]
[-0.24653147  0.04869627],[-0.36118327 -0.12911394],0.00038356715715002994,-0.18894917894572796,[-0.24653147  0.04869627]
[-0.24689232  0.04856711],[-0.36084824 -0.12916458],0.00038326876264762174,-0.18909601677117466,[-0.24689232  0.04856711]
[-0.24725283  0.04843789],[-0.36051404 -0.12921381],0.0003829707333954196,-0.18924262634878153,[-0.24725283  0.04843789]
[-0.24761301  0.04830863],[-0.36018066 -0.12926164],0.0003826730666634423,-0.18938900813296694,[-0.24761301  0.04830863]
[-0.24797286  0.04817932],[-0.35984808 -0.12930809],0.0003823757597670061,-0.18953516257545913,[-0.24797286  0.04817932]
[-0.24833238  0.04804997],[-0.35951631 -0.12935317],0.00038207881006579254,-0.18968109012533685,[-0.24833238  0.04804997]
[-0.24869156  0.04792057],[-0.35918533 -0.12939689],0.00038178221496305934,-0.18982679122906976,[-0.24869156  0.04792057]
[-0.24905042  0.04779113],[-0.35885515 -0.12943927],0.0003814859719050142,-0.1899722663305577,[-0.24905042  0.04779113]
[-0.24940895  0.04766165],[-0.35852576 -0.12948032],0.00038119007837994723,-0.1901175158711694,[-0.24940895  0.04766165]
[-0.24976714  0.04753213],[-0.35819715 -0.12952006],0.0003808945319175611,-0.19026254028978076,[-0.24976714  0.04753213]
[-0.25012501  0.04740257],[-0.35786932 -0.12955849],0.000380599330088171,-0.190407340022812,[-0.25012501  0.04740257]
[-0.25048255  0.04727298],[-0.35754225 -0.12959563],0.0003803044705020901,-0.19055191550426429,[-0.25048255  0.04727298]
[-0.25083977  0.04714335],[-0.35721596 -0.12963149],0.00038000995080886057,-0.19069626716575594,[-0.25083977  0.04714335]
[-0.25119666  0.04701368],[-0.35689042 -0.12966609],0.0003797157686966102,-0.19084039543655765,[-0.25119666  0.04701368]
[-0.25155323  0.04688398],[-0.35656564 -0.12969943],0.00037942192189137776,-0.1909843007436273,[-0.25155323  0.04688398]
[-0.25190947  0.04675425],[-0.3562416  -0.12973153],0.00037912840815632667,-0.1911279835116439,[-0.25190947  0.04675425]
[-0.25226539  0.04662449],[-0.35591831 -0.1297624 ],0.0003788352252913437,-0.19127144416304123,[-0.25226539  0.04662449]
[-0.25262098  0.0464947 ],[-0.35559576 -0.12979206],0.00037854237113219637,-0.19141468311804077,[-0.25262098  0.0464947 ]
[-0.25297626  0.04636488],[-0.35527395 -0.12982051],0.0003782498435499352,-0.19155770079468376,[-0.25297626  0.04636488]
[-0.25333121  0.04623503],[-0.35495286 -0.12984777],0.0003779576404503259,-0.19170049760886307,[-0.25333121  0.04623503]
[-0.25368584  0.04610515],[-0.3546325  -0.12987384],0.0003776657597732108,-0.19184307397435438,[-0.25368584  0.04610515]
[-0.25404015  0.04597525],[-0.35431286 -0.12989875],0.0003773741994920061,-0.1919854303028466,[-0.25404015  0.04597525]
[-0.25439415  0.04584533],[-0.35399393 -0.1299225 ],0.00037708295761288763,-0.19212756700397196,[-0.25439415  0.04584533]
[-0.25474782  0.04571539],[-0.35367571 -0.1299451 ],0.0003767920321745321,-0.19226948448533557,[-0.25474782  0.04571539]
[-0.25510118  0.04558542],[-0.35335819 -0.12996657],0.00037650142124722987,-0.19241118315254435,[-0.25510118  0.04558542]
[-0.25545422  0.04545543],[-0.35304137 -0.12998691],0.00037621112293253437,-0.19255266340923538,[-0.25545422  0.04545543]
[-0.25580695  0.04532543],[-0.35272525 -0.13000614],0.0003759211353627463,-0.19269392565710386,[-0.25580695  0.04532543]
[-0.25615936  0.0451954 ],[-0.35240982 -0.13002427],0.00037563145670015954,-0.19283497029593064,[-0.25615936  0.0451954 ]
[-0.25651145  0.04506536],[-0.35209507 -0.1300413 ],0.0003753420851367697,-0.192975797723609,[-0.25651145  0.04506536]
[-0.25686323  0.0449353 ],[-0.35178101 -0.13005726],0.00037505301889358307,-0.19311640833617122,[-0.25686323  0.0449353 ]
[-0.2572147   0.04480523],[-0.35146762 -0.13007214],0.00037476425622027783,-0.19325680252781446,[-0.2572147   0.04480523]
[-0.25756586  0.04467515],[-0.3511549  -0.13008597],0.00037447579539447867,-0.19339698069092645,[-0.25756586  0.04467515]
[-0.2579167   0.04454505],[-0.35084285 -0.13009874],0.00037418763472147986,-0.19353694321611015,[-0.2579167   0.04454505]
[-0.25826723  0.04441494],[-0.35053146 -0.13011048],0.00037389977253364,-0.19367669049220887,[-0.25826723  0.04441494]
[-0.25861745  0.04428482],[-0.35022073 -0.13012119],0.00037361220719004333,-0.19381622290633002,[-0.25861745  0.04428482]
[-0.25896736  0.04415469],[-0.34991065 -0.13013088],0.00037332493707577594,-0.19395554084386912,[-0.25896736  0.04415469]
[-0.25931696  0.04402455],[-0.34960122 -0.13013957],0.00037303796060173726,-0.19409464468853288,[-0.25931696  0.04402455]
[-0.25966626  0.0438944 ],[-0.34929244 -0.13014726],0.0003727512762040807,-0.19423353482236225,[-0.25966626  0.0438944 ]
[-0.26001524  0.04376424],[-0.34898429 -0.13015396],0.0003724648823437279,-0.1943722116257549,[-0.26001524  0.04376424]
[-0.26036392  0.04363408],[-0.34867679 -0.13015968],0.00037217877750592637,-0.19451067547748724,[-0.26036392  0.04363408]
[-0.26071229  0.04350392],[-0.34836991 -0.13016443],0.0003718929602000235,-0.194648926754736,[-0.26071229  0.04350392]
[-0.26106035  0.04337375],[-0.34806366 -0.13016822],0.00037160742895883116,-0.1947869658330998,[-0.26106035  0.04337375]
[-0.26140811  0.04324358],[-0.34775804 -0.13017107],0.0003713221823382005,-0.1949247930866199,[-0.26140811  0.04324358]
[-0.26175556  0.04311341],[-0.34745304 -0.13017298],0.00037103721891685904,-0.19506240888780077,[-0.26175556  0.04311341]
[-0.26210271  0.04298323],[-0.34714865 -0.13017395],0.00037075253729568723,-0.1951998136076301,[-0.26210271  0.04298323]
[-0.26244956  0.04285306],[-0.34684488 -0.13017401],0.0003704681360976063,-0.1953370076155992,[-0.26244956  0.04285306]
[-0.2627961   0.04272289],[-0.34654171 -0.13017315],0.00037018401396703404,-0.19547399127972168,[-0.2627961   0.04272289]
[-0.26314234  0.04259272],[-0.34623914 -0.13017139],0.000369900169569612,-0.19561076496655308,[-0.26314234  0.04259272]
[-0.26348827  0.04246255],[-0.34593718 -0.13016873],0.00036961660159172416,-0.19574732904120967,[-0.26348827  0.04246255]
[-0.26383391  0.04233238],[-0.34563581 -0.1301652 ],0.00036933330874022936,-0.19588368386738667,[-0.26383391  0.04233238]
[-0.26417924  0.04220222],[-0.34533504 -0.13016078],0.00036905028974199195,-0.19601982980737645,[-0.26417924  0.04220222]
[-0.26452428  0.04207207],[-0.34503485 -0.1301555 ],0.00036876754334372325,-0.19615576722208644,[-0.26452428  0.04207207]
[-0.26486901  0.04194192],[-0.34473525 -0.13014936],0.0003684850683113631,-0.19629149647105648,[-0.26486901  0.04194192]
[-0.26521345  0.04181177],[-0.34443622 -0.13014237],0.0003682028634300818,-0.1964270179124761,[-0.26521345  0.04181177]
[-0.26555759  0.04168164],[-0.34413778 -0.13013454],0.00036792092750356667,-0.19656233190320133,[-0.26555759  0.04168164]
[-0.26590143  0.04155151],[-0.34383991 -0.13012588],0.00036763925935402785,-0.1966974387987713,[-0.26590143  0.04155151]
[-0.26624497  0.0414214 ],[-0.3435426  -0.13011639],0.0003673578578216568,-0.19683233895342447,[-0.26624497  0.0414214 ]
[-0.26658822  0.04129129],[-0.34324587 -0.13010609],0.0003670767217644133,-0.1969670327201148,[-0.26658822  0.04129129]
[-0.26693117  0.0411612 ],[-0.34294969 -0.13009498],0.00036679585005770473,-0.19710152045052726,[-0.26693117  0.0411612 ]
[-0.26727382  0.04103111],[-0.34265408 -0.13008307],0.0003665152415940941,-0.19723580249509326,[-0.26727382  0.04103111]
[-0.26761618  0.04090104],[-0.34235902 -0.13007036],0.00036623489528294864,-0.1973698792030061,[-0.26761618  0.04090104]
[-0.26795824  0.04077099],[-0.34206451 -0.13005688],0.00036595481005007345,-0.19750375092223546,[-0.26795824  0.04077099]
[-0.26830001  0.04064094],[-0.34177056 -0.13004262],0.0003656749848376839,-0.19763741799954238,[-0.26830001  0.04064094]
[-0.26864149  0.04051092],[-0.34147714 -0.13002759],0.0003653954186039158,-0.1977708807804934,[-0.26864149  0.04051092]
[-0.26898268  0.0403809 ],[-0.34118427 -0.1300118 ],0.00036511611032250847,-0.1979041396094749,[-0.26898268  0.0403809 ]
[-0.26932357  0.04025091],[-0.34089194 -0.12999526],0.0003648370589826828,-0.19803719482970672,[-0.26932357  0.04025091]
[-0.26966417  0.04012093],[-0.34060014 -0.12997797],0.0003645582635887715,-0.19817004678325603,[-0.26966417  0.04012093]
[-0.27000448  0.03999097],[-0.34030887 -0.12995995],0.00036427972316004965,-0.1983026958110506,[-0.27000448  0.03999097]
[-0.2703445   0.03986103],[-0.34001814 -0.12994119],0.00036400143673032495,-0.19843514225289197,[-0.2703445   0.03986103]
[-0.27068422  0.03973111],[-0.33972792 -0.12992172],0.00036372340334777156,-0.19856738644746835,[-0.27068422  0.03973111]
[-0.27102366  0.03960121],[-0.33943823 -0.12990153],0.000363445622074717,-0.19869942873236746,[-0.27102366  0.03960121]
[-0.27136281  0.03947133],[-0.33914906 -0.12988063],0.00036316809198729173,-0.1988312694440888,[-0.27136281  0.03947133]
[-0.27170167  0.03934147],[-0.3388604  -0.12985903],0.00036289081217542716,-0.19896290891805624,[-0.27170167  0.03934147]
[-0.27204024  0.03921163],[-0.33857226 -0.12983674],0.0003626137817421775,-0.19909434748862964,[-0.27204024  0.03921163]
[-0.27237853  0.03908182],[-0.33828463 -0.12981376],0.00036233699980389847,-0.19922558548911698,[-0.27237853  0.03908182]
[-0.27271653  0.03895203],[-0.3379975  -0.12979011],0.0003620604654898861,-0.19935662325178596,[-0.27271653  0.03895203]
[-0.27305424  0.03882226],[-0.33771087 -0.12976578],0.0003617841779420666,-0.19948746110787535,[-0.27305424  0.03882226]
[-0.27339166  0.03869252],[-0.33742475 -0.12974079],0.0003615081363148677,-0.19961809938760633,[-0.27339166  0.03869252]
[-0.2737288  0.0385628],[-0.33713912 -0.12971513],0.00036123233977491584,-0.19974853842019347,[-0.2737288  0.0385628]
[-0.27406565  0.03843312],[-0.33685399 -0.12968883],0.000360956787500999,-0.19987877853385533,[-0.27406565  0.03843312]
[-0.27440222  0.03830345],[-0.33656935 -0.12966188],0.00036068147868367246,-0.2000088200558257,[-0.27440222  0.03830345]
[-0.27473851  0.03817382],[-0.33628519 -0.1296343 ],0.0003604064125250629,-0.20013866331236352,[-0.27473851  0.03817382]
[-0.27507451  0.03804421],[-0.33600153 -0.12960608],0.00036013158823879505,-0.20026830862876352,[-0.27507451  0.03804421]
[-0.27541023  0.03791464],[-0.33571834 -0.12957723],0.0003598570050496473,-0.200397756329366,[-0.27541023  0.03791464]
[-0.27574566  0.03778509],[-0.33543564 -0.12954777],0.00035958266219357076,-0.20052700673756715,[-0.27574566  0.03778509]
[-0.27608082  0.03765557],[-0.33515341 -0.12951769],0.00035930855891715217,-0.20065606017582854,[-0.27608082  0.03765557]
[-0.27641569  0.03752608],[-0.33487165 -0.12948701],0.000359034694477785,-0.2007849169656869,[-0.27641569  0.03752608]
[-0.27675028  0.03739663],[-0.33459037 -0.12945573],0.00035876106814324477,-0.20091357742776336,[-0.27675028  0.03739663]
[-0.27708459  0.0372672 ],[-0.33430956 -0.12942386],0.0003584876791915973,-0.20104204188177285,[-0.27708459  0.0372672 ]
[-0.27741862  0.03713781],[-0.33402921 -0.12939139],0.00035821452691103687,-0.20117031064653337,[-0.27741862  0.03713781]
[-0.27775237  0.03700845],[-0.33374933 -0.12935835],0.00035794161059965045,-0.20129838403997452,[-0.27775237  0.03700845]
[-0.27808584  0.03687913],[-0.3334699  -0.12932473],0.00035766892956529307,-0.20142626237914674,[-0.27808584  0.03687913]
[-0.27841903  0.03674984],[-0.33319094 -0.12929054],0.0003573964831253658,-0.20155394598022972,[-0.27841903  0.03674984]
[-0.27875194  0.03662058],[-0.33291243 -0.12925579],0.00035712427060670193,-0.20168143515854095,[-0.27875194  0.03662058]
[-0.27908458  0.03649136],[-0.33263437 -0.12922048],0.00035685229134542885,-0.20180873022854412,[-0.27908458  0.03649136]
[-0.27941693  0.03636218],[-0.33235676 -0.12918462],0.00035658054468671246,-0.20193583150385735,[-0.27941693  0.03636218]
[-0.27974901  0.03623303],[-0.3320796  -0.12914822],0.0003563090299846807,-0.2020627392972612,[-0.27974901  0.03623303]
[-0.28008081  0.03610392],[-0.33180289 -0.12911127],0.0003560377466022131,-0.2021894539207067,[-0.28008081  0.03610392]
[-0.28041234  0.03597484],[-0.33152662 -0.12907379],0.00035576669391075344,-0.20231597568532295,[-0.28041234  0.03597484]
[-0.28074359  0.03584581],[-0.33125079 -0.12903578],0.0003554958712903779,-0.20244230490142512,[-0.28074359  0.03584581]
[-0.28107457  0.03571681],[-0.33097539 -0.12899724],0.00035522527812934456,-0.2025684418785218,[-0.28107457  0.03571681]
[-0.28140527  0.03558785],[-0.33070043 -0.12895819],0.0003549549138241588,-0.20269438692532232,[-0.28140527  0.03558785]
[-0.28173569  0.03545893],[-0.33042591 -0.12891863],0.00035468477777933217,-0.20282014034974427,[-0.28173569  0.03545893]
[-0.28206585  0.03533006],[-0.33015181 -0.12887856],0.0003544148694072949,-0.2029457024589205,[-0.28206585  0.03533006]
[-0.28239572  0.03520122],[-0.32987814 -0.12883798],0.00035414518812821883,-0.20307107355920628,[-0.28239572  0.03520122]
[-0.28272533  0.03507242],[-0.3296049  -0.12879691],0.0003538757333699121,-0.20319625395618612,[-0.28272533  0.03507242]
[-0.28305466  0.03494367],[-0.32933208 -0.12875535],0.0003536065045677078,-0.20332124395468068,[-0.28305466  0.03494367]
[-0.28338372  0.03481495],[-0.32905968 -0.12871331],0.00035333750116425816,-0.20344604385875334,[-0.28338372  0.03481495]
[-0.28371251  0.03468628],[-0.3287877  -0.12867078],0.00035306872260952056,-0.20357065397171703,[-0.28371251  0.03468628]
[-0.28404102  0.03455765],[-0.32851614 -0.12862778],0.0003528001683603981,-0.20369507459614036,[-0.28404102  0.03455765]
[-0.28436927  0.03442907],[-0.32824499 -0.1285843 ],0.0003525318378809889,-0.20381930603385434,[-0.28436927  0.03442907]
[-0.28469724  0.03430053],[-0.32797425 -0.12854036],0.0003522637306420779,-0.20394334858595836,[-0.28469724  0.03430053]
[-0.28502495  0.03417203],[-0.32770393 -0.12849596],0.0003519958461213805,-0.20406720255282657,[-0.28502495  0.03417203]
[-0.28535238  0.03404358],[-0.32743401 -0.12845111],0.0003517281838030824,-0.20419086823411367,[-0.28535238  0.03404358]
[-0.28567955  0.03391518],[-0.32716449 -0.1284058 ],0.0003514607431779371,-0.20431434592876124,[-0.28567955  0.03391518]
[-0.28600644  0.03378682],[-0.32689538 -0.12836005],0.00035119352374311737,-0.20443763593500325,[-0.28600644  0.03378682]
[-0.28633307  0.0336585 ],[-0.32662667 -0.12831385],0.0003509265250020533,-0.20456073855037196,[-0.28633307  0.0336585 ]
[-0.28665943  0.03353024],[-0.32635836 -0.12826722],0.00035065974646438544,-0.20468365407170364,[-0.28665943  0.03353024]
[-0.28698552  0.03340202],[-0.32609044 -0.12822016],0.0003503931876458584,-0.20480638279514402,[-0.28698552  0.03340202]
[-0.28731134  0.03327384],[-0.32582292 -0.12817267],0.00035012684806811766,-0.20492892501615387,[-0.28731134  0.03327384]
[-0.2876369   0.03314572],[-0.32555579 -0.12812476],0.00034986072725871003,-0.20505128102951437,[-0.2876369   0.03314572]
[-0.28796218  0.03301764],[-0.32528906 -0.12807643],0.0003495948247509306,-0.20517345112933233,[-0.28796218  0.03301764]
[-0.28828721  0.03288961],[-0.32502271 -0.12802768],0.00034932914008372067,-0.2052954356090455,[-0.28828721  0.03288961]
[-0.28861196  0.03276163],[-0.32475675 -0.12797853],0.0003490636728017248,-0.20541723476142773,[-0.28861196  0.03276163]
[-0.28893645  0.03263371],[-0.32449117 -0.12792897],0.00034879842245487473,-0.20553884887859386,[-0.28893645  0.03263371]
[-0.28926068  0.03250583],[-0.32422597 -0.12787901],0.00034853338859850607,-0.2056602782520048,[-0.28926068  0.03250583]
[-0.28958464  0.032378  ],[-0.32396116 -0.12782866],0.0003482685707933976,-0.20578152317247253,[-0.28958464  0.032378  ]
[-0.28990834  0.03225022],[-0.32369672 -0.12777791],0.00034800396860538047,-0.20590258393016464,[-0.28990834  0.03225022]
[-0.29023177  0.03212249],[-0.32343266 -0.12772678],0.0003477395816053795,-0.2060234608146091,[-0.29023177  0.03212249]
[-0.29055494  0.03199482],[-0.32316898 -0.12767526],0.00034747540936941876,-0.20614415411469925,[-0.29055494  0.03199482]
[-0.29087785  0.03186719],[-0.32290566 -0.12762337],0.0003472114514783743,-0.20626466411869798,[-0.29087785  0.03186719]
[-0.29120049  0.03173962],[-0.32264272 -0.1275711 ],0.0003469477075179795,-0.20638499111424236,[-0.29120049  0.03173962]
[-0.29152287  0.03161211],[-0.32238015 -0.12751846],0.00034668417707876673,-0.2065051353883482,[-0.29152287  0.03161211]
[-0.29184499  0.03148464],[-0.32211795 -0.12746545],0.0003464208597559262,-0.20662509722741412,[-0.29184499  0.03148464]
[-0.29216684  0.03135723],[-0.32185611 -0.12741208],0.0003461577551492607,-0.20674487691722626,[-0.29216684  0.03135723]
[-0.29248844  0.03122987],[-0.32159463 -0.12735835],0.0003458948628629786,-0.20686447474296207,[-0.29248844  0.03122987]
[-0.29280977  0.03110257],[-0.32133352 -0.12730427],0.00034563218250596115,-0.20698389098919476,[-0.29280977  0.03110257]
[-0.29313084  0.03097532],[-0.32107276 -0.12724984],0.00034536971369120053,-0.2071031259398973,[-0.29313084  0.03097532]
[-0.29345166  0.03084812],[-0.32081237 -0.12719505],0.0003451074560361103,-0.20722217987844638,[-0.29345166  0.03084812]
[-0.29377221  0.03072098],[-0.32055233 -0.12713993],0.00034484540916227896,-0.20734105308762646,[-0.29377221  0.03072098]
[-0.2940925  0.0305939],[-0.32029264 -0.12708447],0.00034458357269552265,-0.2074597458496336,[-0.2940925  0.0305939]
[-0.29441253  0.03046687],[-0.32003331 -0.12702867],0.0003443219462656362,-0.20757825844607938,[-0.29441253  0.03046687]
[-0.29473231  0.03033989],[-0.31977433 -0.12697254],0.0003440605295063985,-0.20769659115799466,[-0.29473231  0.03033989]
[-0.29505182  0.03021298],[-0.3195157  -0.12691608],0.00034379932205562755,-0.20781474426583324,[-0.29505182  0.03021298]
[-0.29537108  0.03008612],[-0.31925741 -0.1268593 ],0.0003435383235548805,-0.2079327180494755,[-0.29537108  0.03008612]
[-0.29569008  0.02995932],[-0.31899948 -0.1268022 ],0.00034327753364955875,-0.20805051278823217,[-0.29569008  0.02995932]
[-0.29600882  0.02983257],[-0.31874189 -0.12674478],0.0003430169519889165,-0.20816812876084764,[-0.29600882  0.02983257]
[-0.29632731  0.02970589],[-0.31848464 -0.12668705],0.00034275657822570825,-0.2082855662455037,[-0.29632731  0.02970589]
[-0.29664554  0.02957926],[-0.31822773 -0.12662901],0.00034249641201634186,-0.20840282551982287,[-0.29664554  0.02957926]
[-0.29696351  0.02945269],[-0.31797116 -0.12657066],0.0003422364530207898,-0.20851990686087155,[-0.29696351  0.02945269]
[-0.29728122  0.02932617],[-0.31771493 -0.12651201],0.0003419767009025381,-0.20863681054516392,[-0.29728122  0.02932617]
[-0.29759868  0.02919972],[-0.31745904 -0.12645305],0.00034171715532849194,-0.2087535368486647,[-0.29759868  0.02919972]
[-0.29791588  0.02907333],[-0.31720348 -0.12639381],0.00034145781596882455,-0.20887008604679252,[-0.29791588  0.02907333]
[-0.29823283  0.02894699],[-0.31694825 -0.12633427],0.0003411986824971921,-0.20898645841442332,[-0.29823283  0.02894699]
[-0.29854953  0.02882072],[-0.31669336 -0.12627444],0.0003409397545903262,-0.20910265422589322,[-0.29854953  0.02882072]
[-0.29886596  0.0286945 ],[-0.31643879 -0.12621432],0.00034068103192824234,-0.20921867375500175,[-0.29886596  0.0286945 ]
[-0.29918215  0.02856835],[-0.31618456 -0.12615392],0.00034042251419409675,-0.20933451727501484,[-0.29918215  0.02856835]
[-0.29949808  0.02844226],[-0.31593065 -0.12609325],0.00034016420107413613,-0.2094501850586679,[-0.29949808  0.02844226]
[-0.29981376  0.02831622],[-0.31567707 -0.12603229],0.0003399060922576539,-0.20956567737816853,[-0.29981376  0.02831622]
[-0.30012918  0.02819025],[-0.31542381 -0.12597107],0.00033964818743683906,-0.2096809945051999,[-0.30012918  0.02819025]
[-0.30044435  0.02806434],[-0.31517088 -0.12590957],0.0003393904863069897,-0.2097961367109231,[-0.30044435  0.02806434]
[-0.30075927  0.0279385 ],[-0.31491827 -0.1258478 ],0.00033913298856610595,-0.2099111042659802,[-0.30075927  0.0279385 ]
[-0.30107394  0.02781271],[-0.31466597 -0.12578578],0.0003388756939150986,-0.21002589744049716,[-0.30107394  0.02781271]
[-0.30138835  0.02768699],[-0.314414   -0.12572349],0.0003386186020576943,-0.21014051650408624,[-0.30138835  0.02768699]
[-0.30170251  0.02756133],[-0.31416234 -0.12566094],0.00033836171270028374,-0.21025496172584907,[-0.30170251  0.02756133]
[-0.30201642  0.02743573],[-0.313911   -0.12559814],0.00033810502555208107,-0.21036923337437904,[-0.30201642  0.02743573]
[-0.30233008  0.02731019],[-0.31365997 -0.12553509],0.00033784854032476884,-0.21048333171776404,[-0.30233008  0.02731019]
[-0.30264349  0.02718472],[-0.31340926 -0.12547179],0.00033759225673281345,-0.21059725702358892,[-0.30264349  0.02718472]
[-0.30295665  0.02705931],[-0.31315885 -0.12540824],0.0003373361744931013,-0.2107110095589383,[-0.30295665  0.02705931]
[-0.30326956  0.02693397],[-0.31290876 -0.12534445],0.0003370802933250574,-0.21082458959039874,[-0.30326956  0.02693397]
[-0.30358222  0.02680869],[-0.31265898 -0.12528042],0.00033682461295069026,-0.21093799738406152,[-0.30358222  0.02680869]
[-0.30389463  0.02668347],[-0.3124095  -0.12521616],0.00033656913309434717,-0.21105123320552496,[-0.30389463  0.02668347]
[-0.30420679  0.02655832],[-0.31216033 -0.12515166],0.00033631385348270885,-0.21116429731989667,[-0.30420679  0.02655832]
[-0.3045187   0.02643323],[-0.31191146 -0.12508692],0.0003360587738449034,-0.2112771899917962,[-0.3045187   0.02643323]
[-0.30483036  0.02630821],[-0.3116629  -0.12502196],0.0003358038939123537,-0.2113899114853571,[-0.30483036  0.02630821]
[-0.30514178  0.02618325],[-0.31141464 -0.12495678],0.00033554921341872424,-0.2115024620642295,[-0.30514178  0.02618325]
[-0.30545294  0.02605836],[-0.31116668 -0.12489137],0.00033529473209993095,-0.21161484199158215,[-0.30545294  0.02605836]
[-0.30576386  0.02593354],[-0.31091902 -0.12482574],0.00033504044969403737,-0.21172705153010474,[-0.30576386  0.02593354]
[-0.30607454  0.02580878],[-0.31067166 -0.12475989],0.0003347863659414117,-0.21183909094201017,[-0.30607454  0.02580878]
[-0.30638496  0.02568408],[-0.3104246  -0.12469382],0.00033453248058436924,-0.2119509604890367,[-0.30638496  0.02568408]
[-0.30669514  0.02555946],[-0.31017783 -0.12462755],0.0003342787933673818,-0.21206266043244992,[-0.30669514  0.02555946]
[-0.30700507  0.02543489],[-0.30993136 -0.12456106],0.0003340253040370255,-0.21217419103304527,[-0.30700507  0.02543489]
[-0.30731475  0.0253104 ],[-0.30968518 -0.12449436],0.00033377201234177954,-0.2122855525511496,[-0.30731475  0.0253104 ]
[-0.30762419  0.02518597],[-0.30943929 -0.12442746],0.00033351891803223214,-0.2123967452466237,[-0.30762419  0.02518597]
[-0.30793339  0.02506161],[-0.30919369 -0.12436036],0.0003332660208607766,-0.21250776937886404,[-0.30793339  0.02506161]
[-0.30824234  0.02493732],[-0.30894839 -0.12429306],0.0003330133205819124,-0.21261862520680494,[-0.30824234  0.02493732]
[-0.30855104  0.02481309],[-0.30870337 -0.12422556],0.00033276081695184664,-0.21272931298892045,[-0.30855104  0.02481309]
[-0.3088595   0.02468894],[-0.30845864 -0.12415787],0.0003325085097287411,-0.21283983298322634,[-0.3088595   0.02468894]
[-0.30916771  0.02456485],[-0.3082142  -0.12408998],0.00033225639867256725,-0.21295018544728203,[-0.30916771  0.02456485]
[-0.30947568  0.02444082],[-0.30797004 -0.1240219 ],0.00033200448354504656,-0.21306037063819247,[-0.30947568  0.02444082]
[-0.30978341  0.02431687],[-0.30772616 -0.12395364],0.0003317527641097111,-0.21317038881260994,[-0.30978341  0.02431687]
[-0.31009089  0.02419299],[-0.30748257 -0.12388519],0.0003315012401318436,-0.21328024022673614,[-0.31009089  0.02419299]
[-0.31039813  0.02406917],[-0.30723926 -0.12381655],0.0003312499113783306,-0.21338992513632377,[-0.31039813  0.02406917]
[-0.31070513  0.02394542],[-0.30699623 -0.12374774],0.0003309987776178597,-0.21349944379667846,[-0.31070513  0.02394542]
[-0.31101188  0.02382174],[-0.30675349 -0.12367875],0.00033074783862072066,-0.2136087964626604,[-0.31101188  0.02382174]
