x,direcao_descida,erro,f(min),x_anterior
[1.1217669  2.10468451],[0.16703599 0.3121096 ],0.0003539963650868859,-3.087368789770924,[1.1217669  2.10468451]
[1.12193381 2.10499637],[0.16690422 0.31186338],0.00035371709825777944,-3.087493856204766,[1.12193381 2.10499637]
[1.12210058 2.10530799],[0.16677255 0.31161735],0.0003534380517409837,-3.0876187253872565,[1.12210058 2.10530799]
[1.12226722 2.10561936],[0.16664098 0.31137152],0.0003531592253635383,-3.087743397629503,[1.12226722 2.10561936]
[1.12243373 2.10593049],[0.16650952 0.31112588],0.00035288061895151767,-3.087867873242113,[1.12243373 2.10593049]
[1.12260011 2.10624137],[0.16637816 0.31088043],0.00035260223233175196,-3.0879921525352065,[1.12260011 2.10624137]
[1.12276636 2.106552  ],[0.1662469  0.31063518],0.0003523240653298193,-3.0881162358184118,[1.12276636 2.106552  ]
[1.12293247 2.1068624 ],[0.16611575 0.31039012],0.00035204611777364724,-3.0882401234008676,[1.12293247 2.1068624 ]
[1.12309846 2.10717254],[0.1659847  0.31014525],0.0003517683894893103,-3.0883638155912285,[1.12309846 2.10717254]
[1.12326431 2.10748244],[0.16585376 0.30990058],0.0003514908803042396,-3.0884873126976684,[1.12326431 2.10748244]
[1.12343003 2.1077921 ],[0.16572292 0.3096561 ],0.00035121359004539754,-3.088610615027863,[1.12343003 2.1077921 ]
[1.12359563 2.10810151],[0.16559218 0.30941181],0.0003509365185399285,-3.0887337228890095,[1.12359563 2.10810151]
[1.12376109 2.10841068],[0.16546154 0.30916772],0.0003506596656158647,-3.088856636587814,[1.12376109 2.10841068]
[1.12392642 2.1087196 ],[0.16533101 0.30892382],0.0003503830310998818,-3.0889793564305092,[1.12392642 2.1087196 ]
[1.12409162 2.10902828],[0.16520058 0.30868011],0.00035010661482069033,-3.0891018827228396,[1.12409162 2.10902828]
[1.12425669 2.10933672],[0.16507025 0.30843659],0.00034983041660546223,-3.0892242157700665,[1.12425669 2.10933672]
[1.12442163 2.10964491],[0.16494003 0.30819327],0.0003495544362818382,-3.0893463558769687,[1.12442163 2.10964491]
[1.12458644 2.10995286],[0.16480991 0.30795013],0.00034927867367894787,-3.08946830334785,[1.12458644 2.10995286]
[1.12475112 2.11026057],[0.16467989 0.30770719],0.0003490031286240405,-3.0895900584865315,[1.12475112 2.11026057]
[1.12491567 2.11056803],[0.16454998 0.30746444],0.0003487278009464551,-3.089711621596351,[1.12491567 2.11056803]
[1.12508009 2.11087525],[0.16442016 0.30722189],0.00034845269047383253,-3.0898329929801687,[1.12508009 2.11087525]
[1.12524438 2.11118223],[0.16429045 0.30697952],0.00034817779703501554,-3.089954172940373,[1.12524438 2.11118223]
[1.12540854 2.11148897],[0.16416084 0.30673734],0.0003479031204592386,-3.0900751617788735,[1.12540854 2.11148897]
[1.12557257 2.11179547],[0.16403134 0.30649536],0.0003476286605751351,-3.0901959597970974,[1.12557257 2.11179547]
[1.12573647 2.11210172],[0.16390193 0.30625357],0.0003473544172115479,-3.09031656729601,[1.12573647 2.11210172]
[1.12590025 2.11240773],[0.16377263 0.30601196],0.0003470803901978161,-3.0904369845760797,[1.12590025 2.11240773]
[1.12606389 2.1127135 ],[0.16364343 0.30577055],0.0003468065793630694,-3.090557211937331,[1.12606389 2.1127135 ]
[1.1262274  2.11301903],[0.16351434 0.30552933],0.0003465329845375349,-3.090677249679285,[1.1262274  2.11301903]
[1.12639079 2.11332432],[0.16338534 0.3052883 ],0.0003462596055499506,-3.0907970981010067,[1.12639079 2.11332432]
[1.12655405 2.11362937],[0.16325644 0.30504746],0.0003459864422302569,-3.090916757501093,[1.12655405 2.11362937]
[1.12671717 2.11393417],[0.16312765 0.30480681],0.0003457134944089676,-3.0910362281776567,[1.12671717 2.11393417]
[1.12688017 2.11423874],[0.16299896 0.30456635],0.0003454407619150302,-3.0911555104283512,[1.12688017 2.11423874]
[1.12704304 2.11454307],[0.16287037 0.30432607],0.0003451682445790635,-3.091274604550355,[1.12704304 2.11454307]
[1.12720578 2.11484715],[0.16274188 0.30408599],0.0003448959422313992,-3.09139351084038,[1.12720578 2.11484715]
[1.1273684 2.115151 ],[0.1626135 0.3038461],0.0003446238547022644,-3.09151222959467,[1.1273684 2.115151 ]
[1.12753088 2.11545461],[0.16248521 0.3036064 ],0.0003443519818224872,-3.091630761109002,[1.12753088 2.11545461]
[1.12769324 2.11575797],[0.16235703 0.30336688],0.00034408032342229467,-3.0917491056786828,[1.12769324 2.11575797]
[1.12785547 2.1160611 ],[0.16222894 0.30312756],0.00034380887933319325,-3.091867263598558,[1.12785547 2.1160611 ]
[1.12801757 2.11636399],[0.16210096 0.30288842],0.00034353764938494126,-3.09198523516301,[1.12801757 2.11636399]
[1.12817954 2.11666664],[0.16197308 0.30264947],0.000343266633409933,-3.092103020665945,[1.12817954 2.11666664]
[1.12834139 2.11696905],[0.1618453  0.30241071],0.0003429958312385003,-3.092220620400825,[1.12834139 2.11696905]
[1.12850311 2.11727122],[0.16171762 0.30217214],0.0003427252427020723,-3.0923380346606297,[1.12850311 2.11727122]
[1.1286647  2.11757315],[0.16159004 0.30193376],0.00034245486763254715,-3.092455263737886,[1.1286647  2.11757315]
[1.12882616 2.11787485],[0.16146257 0.30169556],0.0003421847058610672,-3.0925723079246654,[1.12882616 2.11787485]
[1.12898749 2.11817631],[0.16133519 0.30145756],0.00034191475721934844,-3.092689167512562,[1.12898749 2.11817631]
[1.1291487  2.11847753],[0.16120791 0.30121974],0.0003416450215394985,-3.0928058427927305,[1.1291487  2.11847753]
[1.12930978 2.11877851],[0.16108073 0.30098211],0.0003413754986534428,-3.0929223340558467,[1.12930978 2.11877851]
[1.12947074 2.11907925],[0.16095366 0.30074466],0.0003411061883936805,-3.0930386415921465,[1.12947074 2.11907925]
[1.12963156 2.11937976],[0.16082668 0.30050741],0.0003408370905918504,-3.0931547656913914,[1.12963156 2.11937976]
[1.12979226 2.11968003],[0.16069981 0.30027034],0.00034056820508045156,-3.093270706642895,[1.12979226 2.11968003]
[1.12995284 2.11998006],[0.16057303 0.30003345],0.00034029953169201064,-3.0933864647355147,[1.12995284 2.11998006]
[1.13011328 2.12027986],[0.16044636 0.29979676],0.0003400310702595229,-3.0935020402576496,[1.13011328 2.12027986]
[1.1302736  2.12057942],[0.16031978 0.29956025],0.0003397628206158019,-3.0936174334972453,[1.1302736  2.12057942]
[1.1304338  2.12087875],[0.1601933  0.29932393],0.00033949478259326946,-3.0937326447417943,[1.1304338  2.12087875]
[1.13059386 2.12117783],[0.16006693 0.29908779],0.00033922695602523525,-3.093847674278331,[1.13059386 2.12117783]
[1.1307538  2.12147669],[0.15994065 0.29885184],0.00033895934074490425,-3.093962522393441,[1.1307538  2.12147669]
[1.13091362 2.1217753 ],[0.15981447 0.29861608],0.000338691936585873,-3.094077189373256,[1.13091362 2.1217753 ]
[1.13107331 2.12207368],[0.1596884 0.2983805],0.00033842474338116433,-3.0941916755034597,[1.13107331 2.12207368]
[1.13123287 2.12237183],[0.15956242 0.29814511],0.0003381577609640881,-3.094305981069283,[1.13123287 2.12237183]
[1.1313923  2.12266974],[0.15943654 0.2979099 ],0.00033789098916923326,-3.094420106355509,[1.1313923  2.12266974]
[1.13155162 2.12296741],[0.15931076 0.29767488],0.00033762442782990965,-3.094534051646467,[1.13155162 2.12296741]
[1.1317108  2.12326485],[0.15918508 0.29744005],0.0003373580767800281,-3.0946478172260385,[1.1317108  2.12326485]
[1.13186986 2.12356206],[0.1590595 0.2972054],0.00033709193585378604,-3.0947614033776634,[1.13186986 2.12356206]
[1.13202879 2.12385903],[0.15893402 0.29697093],0.00033682600488548604,-3.094874810384333,[1.13202879 2.12385903]
[1.1321876  2.12415576],[0.15880864 0.29673665],0.000336560283709535,-3.0949880385285784,[1.1321876  2.12415576]
[1.13234629 2.12445227],[0.15868335 0.29650256],0.0003362947721600258,-3.0951010880925067,[1.13234629 2.12445227]
[1.13250484 2.12474854],[0.15855817 0.29626865],0.00033602947007225353,-3.0952139593577708,[1.13250484 2.12474854]
[1.13266328 2.12504457],[0.15843308 0.29603492],0.00033576437728062515,-3.0953266526055723,[1.13266328 2.12504457]
[1.13282159 2.12534037],[0.1583081  0.29580138],0.0003354994936199395,-3.0954391681166795,[1.13282159 2.12534037]
[1.13297977 2.12563594],[0.15818321 0.29556802],0.00033523481892499505,-3.0955515061714083,[1.13297977 2.12563594]
[1.13313783 2.12593128],[0.15805842 0.29533485],0.0003349703530314784,-3.095663667049644,[1.13313783 2.12593128]
[1.13329576 2.12622638],[0.15793372 0.29510186],0.0003347060957746846,-3.095775651030827,[1.13329576 2.12622638]
[1.13345357 2.12652125],[0.15780913 0.29486906],0.00033444204698951705,-3.09588745839395,[1.13345357 2.12652125]
[1.13361125 2.12681588],[0.15768464 0.29463644],0.00033417820651166223,-3.095999089417562,[1.13361125 2.12681588]
[1.13376882 2.12711029],[0.15756024 0.294404  ],0.0003339145741770163,-3.096110544379795,[1.13376882 2.12711029]
[1.13392625 2.12740446],[0.15743594 0.29417174],0.00033365114982126566,-3.0962218235583236,[1.13392625 2.12740446]
[1.13408356 2.1276984 ],[0.15731174 0.29393967],0.0003333879332803065,-3.096332927230385,[1.13408356 2.1276984 ]
[1.13424075 2.12799211],[0.15718764 0.29370778],0.0003331249243903216,-3.096443855672785,[1.13424075 2.12799211]
[1.13439781 2.12828558],[0.15706363 0.29347608],0.00033286212298720697,-3.0965546091618927,[1.13439781 2.12828558]
[1.13455475 2.12857883],[0.15693972 0.29324456],0.00033259952890735513,-3.0966651879736418,[1.13455475 2.12857883]
[1.13471157 2.12887184],[0.15681591 0.29301322],0.0003323371419874451,-3.0967755923835214,[1.13471157 2.12887184]
[1.13486826 2.12916462],[0.1566922  0.29278206],0.0003320749620637646,-3.096885822666597,[1.13486826 2.12916462]
[1.13502483 2.12945717],[0.15656859 0.29255108],0.00033181298897359384,-3.0969958790975034,[1.13502483 2.12945717]
[1.13518128 2.12974949],[0.15644507 0.29232029],0.0003315512225529337,-3.0971057619504236,[1.13518128 2.12974949]
[1.1353376  2.13004158],[0.15632165 0.29208968],0.00033128966263935107,-3.0972154714991245,[1.1353376  2.13004158]
[1.1354938  2.13033344],[0.15619833 0.29185925],0.00033102830906934323,-3.0973250080169423,[1.1354938  2.13033344]
[1.13564987 2.13062507],[0.15607511 0.291629  ],0.00033076716168097345,-3.0974343717767696,[1.13564987 2.13062507]
[1.13580582 2.13091647],[0.15595198 0.29139894],0.0003305062203108437,-3.0975435630510813,[1.13580582 2.13091647]
[1.13596165 2.13120764],[0.15582895 0.29116906],0.00033024548479652097,-3.0976525821119067,[1.13596165 2.13120764]
[1.13611736 2.13149858],[0.15570602 0.29093935],0.0003299849549759913,-3.0977614292308724,[1.13611736 2.13149858]
[1.13627294 2.13178929],[0.15558318 0.29070983],0.0003297246306869266,-3.097870104679142,[1.13627294 2.13178929]
[1.1364284  2.13207977],[0.15546044 0.29048049],0.00032946451176681666,-3.0979786087274848,[1.1364284  2.13207977]
[1.13658374 2.13237002],[0.1553378  0.29025133],0.00032920459805382943,-3.098086941646222,[1.13658374 2.13237002]
[1.13673895 2.13266004],[0.15521525 0.29002235],0.00032894488938623796,-3.0981951037052555,[1.13673895 2.13266004]
[1.13689405 2.13294984],[0.1550928  0.28979356],0.0003286853856020283,-3.0983030951740558,[1.13689405 2.13294984]
[1.13704902 2.1332394 ],[0.15497045 0.28956494],0.0003284260865398648,-3.0984109163216784,[1.13704902 2.1332394 ]
[1.13720387 2.13352874],[0.1548482 0.2893365],0.0003281669920381251,-3.09851856741675,[1.13720387 2.13352874]
[1.13735859 2.13381785],[0.15472604 0.28910824],0.000327908101935187,-3.0986260487274704,[1.13735859 2.13381785]
[1.1375132  2.13410673],[0.15460397 0.28888017],0.0003276494160698195,-3.0987333605216167,[1.1375132  2.13410673]
[1.13766768 2.13439538],[0.15448201 0.28865227],0.0003273909342812883,-3.0988405030665467,[1.13766768 2.13439538]
[1.13782204 2.1346838 ],[0.15436014 0.28842455],0.0003271326564084672,-3.0989474766292,[1.13782204 2.1346838 ]
[1.13797628 2.134972  ],[0.15423836 0.28819702],0.0003268745822906218,-3.0990542814760893,[1.13797628 2.134972  ]
[1.13813039 2.13525997],[0.15411668 0.28796966],0.00032661671176623444,-3.099160917873305,[1.13813039 2.13525997]
[1.13828439 2.13554771],[0.1539951  0.28774248],0.0003263590446754586,-3.0992673860865283,[1.13828439 2.13554771]
[1.13843826 2.13583523],[0.15387362 0.28751548],0.0003261015808576645,-3.099373686380999,[1.13843826 2.13583523]
[1.13859201 2.13612252],[0.15375222 0.28728866],0.00032584432015261394,-3.099479819021573,[1.13859201 2.13612252]
[1.13874564 2.13640958],[0.15363093 0.28706202],0.0003255872623993905,-3.0995857842726573,[1.13874564 2.13640958]
[1.13889915 2.13669641],[0.15350973 0.28683556],0.000325330407438539,-3.0996915823982576,[1.13889915 2.13669641]
[1.13905254 2.13698302],[0.15338863 0.28660927],0.00032507375511003087,-3.099797213661963,[1.13905254 2.13698302]
[1.13920581 2.13726941],[0.15326762 0.28638317],0.0003248173052541242,-3.0999026783269352,[1.13920581 2.13726941]
[1.13935896 2.13755556],[0.15314671 0.28615724],0.00032456105771068563,-3.1000079766559376,[1.13935896 2.13755556]
[1.13951198 2.13784149],[0.15302589 0.28593149],0.00032430501232007806,-3.1001131089113048,[1.13951198 2.13784149]
[1.13966489 2.1381272 ],[0.15290517 0.28570592],0.0003240491689230559,-3.100218075354963,[1.13966489 2.1381272 ]
[1.13981767 2.13841268],[0.15278454 0.28548053],0.0003237935273604785,-3.1003228762484367,[1.13981767 2.13841268]
[1.13997034 2.13869794],[0.15266401 0.28525531],0.0003235380874727086,-3.1004275118528133,[1.13997034 2.13869794]
[1.14012288 2.13898297],[0.15254357 0.28503028],0.00032328284910060557,-3.100531982428787,[1.14012288 2.13898297]
[1.1402753  2.13926777],[0.15242323 0.28480542],0.00032302781208552484,-3.1006362882366436,[1.1402753  2.13926777]
[1.14042761 2.13955235],[0.15230299 0.28458073],0.00032277297626871727,-3.1007404295362413,[1.14042761 2.13955235]
[1.14057979 2.13983671],[0.15218284 0.28435623],0.00032251834149132886,-3.1008444065870373,[1.14057979 2.13983671]
[1.14073185 2.14012084],[0.15206278 0.2841319 ],0.0003222639075942463,-3.1009482196480866,[1.14073185 2.14012084]
[1.1408838  2.14040475],[0.15194282 0.28390775],0.00032200967441979025,-3.101051868978029,[1.1408838  2.14040475]
[1.14103562 2.14068843],[0.15182295 0.28368378],0.00032175564180902955,-3.101155354835095,[1.14103562 2.14068843]
[1.14118732 2.14097189],[0.15170318 0.28345998],0.000321501809603816,-3.101258677477103,[1.14118732 2.14097189]
[1.1413389  2.14125513],[0.1515835  0.28323636],0.000321248177646393,-3.101361837161483,[1.1413389  2.14125513]
[1.14149037 2.14153814],[0.15146391 0.28301291],0.0003209947457786124,-3.101464834145238,[1.14149037 2.14153814]
[1.14164171 2.14182093],[0.15134443 0.28278965],0.0003207415138425356,-3.101567668684985,[1.14164171 2.14182093]
[1.14179294 2.1421035 ],[0.15122503 0.28256655],0.0003204884816801965,-3.1016703410369115,[1.14179294 2.1421035 ]
[1.14194404 2.14238584],[0.15110573 0.28234364],0.0003202356491346491,-3.1017728514568303,[1.14194404 2.14238584]
[1.14209503 2.14266796],[0.15098652 0.2821209 ],0.0003199830160480321,-3.101875200200125,[1.14209503 2.14266796]
[1.1422459  2.14294986],[0.15086741 0.28189833],0.0003197305822630079,-3.1019773875217957,[1.1422459  2.14294986]
[1.14239665 2.14323154],[0.15074839 0.28167594],0.00031947834762210666,-3.102079413676429,[1.14239665 2.14323154]
[1.14254728 2.14351299],[0.15062947 0.28145373],0.00031922631196887877,-3.1021812789182137,[1.14254728 2.14351299]
[1.14269779 2.14379422],[0.15051063 0.28123169],0.0003189744751455677,-3.102282983500932,[1.14269779 2.14379422]
[1.14284818 2.14407523],[0.1503919  0.28100983],0.0003187228369957237,-3.1023845276779785,[1.14284818 2.14407523]
[1.14299845 2.14435602],[0.15027325 0.28078814],0.0003184713973628696,-3.1024859117023347,[1.14299845 2.14435602]
[1.14314861 2.14463659],[0.1501547  0.28056663],0.00031822015608966796,-3.102587135826597,[1.14314861 2.14463659]
[1.14329864 2.14491693],[0.15003625 0.28034529],0.00031796911302024256,-3.1026882003029463,[1.14329864 2.14491693]
[1.14344856 2.14519706],[0.14991788 0.28012413],0.00031771826799814384,-3.1027891053831835,[1.14344856 2.14519706]
[1.14359836 2.14547696],[0.14979961 0.27990314],0.00031746762086710414,-3.1028898513186913,[1.14359836 2.14547696]
[1.14374804 2.14575664],[0.14968144 0.27968232],0.0003172171714709605,-3.1029904383604787,[1.14374804 2.14575664]
[1.1438976 2.1460361],[0.14956335 0.27946168],0.00031696691965315855,-3.103090866759147,[1.1438976 2.1460361]
[1.14404705 2.14631534],[0.14944536 0.27924122],0.0003167168652590244,-3.103191136764909,[1.14404705 2.14631534]
[1.14419638 2.14659437],[0.14932747 0.27902092],0.0003164670081318988,-3.1032912486275652,[1.14419638 2.14659437]
[1.14434559 2.14687317],[0.14920966 0.2788008 ],0.00031621734811661153,-3.103391202596539,[1.14434559 2.14687317]
[1.14449468 2.14715175],[0.14909195 0.27858086],0.0003159678850571045,-3.103490998920861,[1.14449468 2.14715175]
[1.14464365 2.14743011],[0.14897433 0.27836109],0.00031571861879870367,-3.103590637849158,[1.14464365 2.14743011]
[1.14479251 2.14770825],[0.14885681 0.27814149],0.00031546954918574264,-3.103690119629678,[1.14479251 2.14770825]
[1.14494125 2.14798617],[0.14873937 0.27792206],0.0003152206760631559,-3.103789444510261,[1.14494125 2.14798617]
[1.14508987 2.14826387],[0.14862203 0.27770281],0.00031497199927577307,-3.103888612738373,[1.14508987 2.14826387]
[1.14523838 2.14854136],[0.14850479 0.27748373],0.00031472351866931186,-3.1039876245610794,[1.14523838 2.14854136]
[1.14538676 2.14881862],[0.14838763 0.27726483],0.00031447523408792373,-3.104086480225058,[1.14538676 2.14881862]
[1.14553503 2.14909567],[0.14827057 0.27704609],0.00031422714537821406,-3.1041851799765943,[1.14553503 2.14909567]
[1.14568319 2.1493725 ],[0.1481536  0.27682753],0.00031397925238472595,-3.1042837240615935,[1.14568319 2.1493725 ]
[1.14583123 2.14964911],[0.14803672 0.27660914],0.00031373155495338656,-3.104382112725573,[1.14583123 2.14964911]
[1.14597915 2.1499255 ],[0.14791993 0.27639093],0.0003134840529299134,-3.1044803462136485,[1.14597915 2.1499255 ]
[1.14612695 2.15020167],[0.14780324 0.27617288],0.00031323674616052035,-3.104578424770569,[1.14612695 2.15020167]
[1.14627463 2.15047762],[0.14768664 0.27595501],0.00031298963449045644,-3.1046763486406794,[1.14627463 2.15047762]
[1.14642221 2.15075336],[0.14757013 0.27573731],0.00031274271776632703,-3.10477411806795,[1.14642221 2.15075336]
[1.14656966 2.15102888],[0.14745371 0.27551978],0.00031249599583366773,-3.1048717332959654,[1.14656966 2.15102888]
[1.146717   2.15130418],[0.14733739 0.27530242],0.0003122494685397899,-3.104969194567925,[1.146717   2.15130418]
[1.14686422 2.15157927],[0.14722115 0.27508524],0.0003120031357305159,-3.105066502126646,[1.14686422 2.15157927]
[1.14701132 2.15185414],[0.14710501 0.27486823],0.00031175699725266077,-3.1051636562145513,[1.14701132 2.15185414]
[1.14715831 2.15212879],[0.14698896 0.27465138],0.00031151105295285753,-3.1052606570736985,[1.14715831 2.15212879]
[1.14730518 2.15240322],[0.146873   0.27443471],0.00031126530267771164,-3.105357504945755,[1.14730518 2.15240322]
[1.14745194 2.15267744],[0.14675713 0.27421821],0.000311019746274744,-3.105454200072007,[1.14745194 2.15267744]
[1.14759858 2.15295144],[0.14664136 0.27400188],0.000310774383590378,-3.105550742693361,[1.14759858 2.15295144]
[1.14774511 2.15322523],[0.14652567 0.27378572],0.0003105292144718203,-3.105647133050348,[1.14774511 2.15322523]
[1.14789152 2.1534988 ],[0.14641008 0.27356973],0.0003102842387666965,-3.105743371383105,[1.14789152 2.1534988 ]
[1.14803781 2.15377215],[0.14629457 0.27335391],0.00031003945632221316,-3.1058394579314093,[1.14803781 2.15377215]
[1.14818399 2.15404529],[0.14617916 0.27313827],0.00030979486698578634,-3.105935392934648,[1.14818399 2.15404529]
[1.14833006 2.15431821],[0.14606384 0.27292279],0.00030955047060572015,-3.106031176631836,[1.14833006 2.15431821]
[1.148476   2.15459092],[0.14594861 0.27270748],0.000309306267029039,-3.106126809261604,[1.148476   2.15459092]
[1.14862184 2.15486341],[0.14583348 0.27249234],0.0003090622561041517,-3.1062222910622146,[1.14862184 2.15486341]
[1.14876756 2.15513569],[0.14571843 0.27227737],0.00030881843767836955,-3.106317622271552,[1.14876756 2.15513569]
[1.14891316 2.15540775],[0.14560347 0.27206257],0.00030857481160098915,-3.1064128031271268,[1.14891316 2.15540775]
[1.14905865 2.1556796 ],[0.1454886  0.27184794],0.0003083313777190351,-3.106507833866069,[1.14905865 2.1556796 ]
[1.14920402 2.15595124],[0.14537383 0.27163348],0.0003080881358818039,-3.1066027147251374,[1.14920402 2.15595124]
[1.14934928 2.15622265],[0.14525914 0.27141919],0.0003078450859373128,-3.106697445940721,[1.14934928 2.15622265]
[1.14949443 2.15649386],[0.14514455 0.27120507],0.0003076022277343622,-3.1067920277488335,[1.14949443 2.15649386]
[1.14963946 2.15676485],[0.14503004 0.27099112],0.0003073595611214654,-3.1068864603851103,[1.14963946 2.15676485]
[1.14978437 2.15703563],[0.14491563 0.27077733],0.0003071170859477096,-3.1069807440848347,[1.14978437 2.15703563]
[1.14992917 2.15730619],[0.14480131 0.27056372],0.00030687480206231403,-3.107074879082891,[1.14992917 2.15730619]
[1.15007386 2.15757654],[0.14468707 0.27035027],0.00030663270931347806,-3.1071688656138146,[1.15007386 2.15757654]
[1.15021843 2.15784668],[0.14457293 0.27013699],0.00030639080755130873,-3.1072627039117675,[1.15021843 2.15784668]
[1.15036289 2.1581166 ],[0.14445888 0.26992388],0.0003061490966248932,-3.1073563942105302,[1.15036289 2.1581166 ]
[1.15050724 2.15838631],[0.14434491 0.26971094],0.00030590757638334606,-3.1074499367435227,[1.15050724 2.15838631]
[1.15065147 2.15865581],[0.14423104 0.26949817],0.00030566624667706133,-3.107543331743806,[1.15065147 2.15865581]
[1.15079559 2.1589251 ],[0.14411726 0.26928556],0.0003054251073544477,-3.10763657944406,[1.15079559 2.1589251 ]
[1.15093959 2.15919417],[0.14400356 0.26907312],0.0003051841582666822,-3.1077296800766003,[1.15093959 2.15919417]
[1.15108348 2.15946303],[0.14388996 0.26886085],0.00030494339926248805,-3.1078226338733774,[1.15108348 2.15946303]
[1.15122726 2.15973168],[0.14377645 0.26864875],0.00030470283019254585,-3.1079154410659795,[1.15122726 2.15973168]
[1.15137092 2.16000012],[0.14366302 0.26843681],0.00030446245090724966,-3.108008101885627,[1.15137092 2.16000012]
[1.15151447 2.16026834],[0.14354969 0.26822504],0.0003042222612563152,-3.108100616563177,[1.15151447 2.16026834]
[1.1516579  2.16053636],[0.14343644 0.26801344],0.0003039822610906052,-3.1081929853291124,[1.1516579  2.16053636]
[1.15180123 2.16080416],[0.14332328 0.267802  ],0.00030374245026014966,-3.108285208413574,[1.15180123 2.16080416]
[1.15194444 2.16107175],[0.14321022 0.26759073],0.00030350282861581136,-3.1083772860463115,[1.15194444 2.16107175]
[1.15208754 2.16133913],[0.14309724 0.26737963],0.00030326339600879494,-3.1084692184567366,[1.15208754 2.16133913]
[1.15223052 2.1616063 ],[0.14298435 0.2671687 ],0.00030302415228938964,-3.1085610058738933,[1.15223052 2.1616063 ]
[1.15237339 2.16187325],[0.14287155 0.26695793],0.0003027850973085905,-3.108652648526455,[1.15237339 2.16187325]
[1.15251615 2.16214   ],[0.14275884 0.26674733],0.0003025462309177842,-3.1087441466427372,[1.15251615 2.16214   ]
[1.1526588  2.16240654],[0.14264621 0.26653689],0.000302307552967861,-3.1088355004507093,[1.1526588  2.16240654]
[1.15280133 2.16267287],[0.14253368 0.26632662],0.0003020690633103123,-3.1089267101779603,[1.15280133 2.16267287]
[1.15294375 2.16293898],[0.14242124 0.26611652],0.0003018307617969164,-3.109017776051732,[1.15294375 2.16293898]
[1.15308606 2.16320489],[0.14230888 0.26590658],0.00030159264827905977,-3.1091086982989165,[1.15308606 2.16320489]
[1.15322826 2.16347059],[0.14219661 0.2656968 ],0.00030135472260794715,-3.109199477146019,[1.15322826 2.16347059]
[1.15337034 2.16373607],[0.14208444 0.2654872 ],0.0003011169846361397,-3.1092901128192256,[1.15337034 2.16373607]
[1.15351231 2.16400135],[0.14197235 0.26527775],0.0003008794342151289,-3.1093806055443327,[1.15351231 2.16400135]
[1.15365417 2.16426642],[0.14186034 0.26506848],0.0003006420711970073,-3.1094709555468008,[1.15365417 2.16426642]
[1.15379592 2.16453128],[0.14174843 0.26485937],0.0003004048954340492,-3.109561163051725,[1.15379592 2.16453128]
[1.15393756 2.16479593],[0.14163661 0.26465042],0.0003001679067782425,-3.109651228283848,[1.15393756 2.16479593]
[1.15407908 2.16506037],[0.14152487 0.26444164],0.0002999311050820711,-3.1097411514675617,[1.15407908 2.16506037]
[1.1542205 2.1653246],[0.14141322 0.26423302],0.0002996944901986975,-3.109830932826899,[1.1542205 2.1653246]
[1.1543618  2.16558863],[0.14130166 0.26402457],0.0002994580619798225,-3.109920572585546,[1.1543618  2.16558863]
[1.15450299 2.16585244],[0.14119019 0.26381628],0.0002992218202786085,-3.1100100709668226,[1.15450299 2.16585244]
[1.15464407 2.16611605],[0.1410788  0.26360815],0.0002989857649477491,-3.110099428193716,[1.15464407 2.16611605]
[1.15478503 2.16637945],[0.14096751 0.26340019],0.00029874989584051143,-3.110188644488838,[1.15478503 2.16637945]
[1.15492589 2.16664264],[0.1408563 0.2631924],0.0002985142128098758,-3.1102777200744685,[1.15492589 2.16664264]
[1.15506664 2.16690563],[0.14074518 0.26298477],0.0002982787157087178,-3.1103666551725393,[1.15506664 2.16690563]
[1.15520727 2.16716841],[0.14063414 0.2627773 ],0.0002980434043909057,-3.1104554500046078,[1.15520727 2.16716841]
[1.15534779 2.16743098],[0.1405232  0.26256999],0.0002978082787095245,-3.1105441047919102,[1.15534779 2.16743098]
[1.15548821 2.16769334],[0.14041234 0.26236285],0.0002975733385179462,-3.1106326197553127,[1.15548821 2.16769334]
[1.15562851 2.1679555 ],[0.14030157 0.26215588],0.00029733858367053526,-3.110720995115348,[1.15562851 2.1679555 ]
[1.1557687  2.16821744],[0.14019088 0.26194906],0.00029710401402027205,-3.1108092310921958,[1.1557687  2.16821744]
[1.15590878 2.16847919],[0.14008029 0.26174241],0.0002968696294215211,-3.1108973279056764,[1.15590878 2.16847919]
[1.15604875 2.16874072],[0.13996978 0.26153592],0.00029663542972786387,-3.110985285775289,[1.15604875 2.16874072]
[1.15618861 2.16900205],[0.13985936 0.2613296 ],0.00029640141479416116,-3.11107310492016,[1.15618861 2.16900205]
[1.15632836 2.16926318],[0.13974902 0.26112344],0.0002961675844741764,-3.111160785559088,[1.15632836 2.16926318]
[1.156468   2.16952409],[0.13963877 0.26091744],0.0002959339386224838,-3.1112483279105234,[1.156468   2.16952409]
[1.15660752 2.16978481],[0.13952861 0.2607116 ],0.0002957004770931609,-3.111335732192565,[1.15660752 2.16978481]
[1.15674694 2.17004531],[0.13941854 0.26050592],0.0002954671997409639,-3.111422998622972,[1.15674694 2.17004531]
[1.15688625 2.17030561],[0.13930855 0.26030041],0.00029523410642085836,-3.111510127419164,[1.15688625 2.17030561]
[1.15702545 2.17056571],[0.13919865 0.26009506],0.0002950011969872088,-3.1115971187982083,[1.15702545 2.17056571]
[1.15716454 2.1708256 ],[0.13908884 0.25988987],0.000294768471295582,-3.1116839729768384,[1.15716454 2.1708256 ]
